,_id,postUrl,title,description,score,statistics.actual.likeCount,statistics.actual.shareCount,statistics.actual.commentCount,statistics.expected.likeCount,statistics.expected.shareCount,statistics.expected.commentCount,minmax_norm
11,60fa3d2b0302c91ae1a082b0,https://www.facebook.com/1101124169903040/posts/4893382940677125,"Urgente: em mensagens, Dominguetti cita participação de Bolsonaro na compra das vacinas da Davati - O Antagonista",Conversas obtidas pela CPI e às quais O Antagonista teve acesso mostram que o presidente estaria envolvido pessoalmente na negociação dos imunizantes da AstraZeneca com o policial militar e o reverendo Amilton,1.403502862916807,2927.0,606.0,203,1726.0,444.0,236,0.24698337693021685
12,60fa3d2b0302c91ae1a082b1,https://www.facebook.com/323983461125902/posts/2079710152219882,A lorota de Zambelli | O Antagonista,"Depois de ter votado a favor do fundão eleitoral de R$ 5,7 bilhões, bolsonarista acusou O Antagonista de mentir; quem está mentindo, obviamente, é ela",9.609112709832134,1940.0,653.0,785,203.0,28.0,94,0.16369926588473546
13,60fa3d2b0302c91ae1a082b2,https://www.facebook.com/323983461125902/posts/2081186095405621,A barriga de fora não sensibilizou as redes | O Antagonista,Pesquisa feita nas redes sociais mostra que a aprovação a Bolsonaro oscilou pouco no dia em que foi internado,9.282973621103118,911.0,189.0,1741,203.0,28.0,94,0.07687115011391443
14,60fa3d2b0302c91ae1a082b3,https://www.facebook.com/1821705364774977/posts/3049810128631155,Popularidade de Lula Cai na Internet Após Apoio à Ditadura Cubana,"O ex-presidiário Lula viu sua popularidade cair nas redes sociais após declarar apoio à ditadura cubana, destaca a Crusoé. Leia no O Antagonista.",3.431175934366454,1717.0,553.0,714,732.0,189.0,103,0.14488228841447978
15,60fa3d2b0302c91ae1a082b4,https://www.facebook.com/323983461125902/posts/2078305845693646,"Bolsonaro está à beira de um ataque de nervos e deve ser preso, diz Paulo Marinho | O Antagonista","Paulo Marinho, empresário e ex-aliado de Jair Bolsonaro, disse que o presidente está à beira de um ataque de nervos diante dos desdobramentos da CPI da Covid. ""O capitão Bolsonaro vai enfrentar a Justiça. E arrisco dizer que vai ser preso pelos crimes que já cometeu e ainda vai cometer até fi...",8.87799043062201,1878.0,224.0,602,203.0,28.0,94,0.15846763986161505
16,60fa3d2b0302c91ae1a082b5,https://www.facebook.com/323983461125902/posts/2078652248992339,"No FB, Bolsonaro atribui internação a tentativa de assassinato pelo 'braço esquerdo do PT' | O Antagonista","Presidente, que será transferido para SP para tratar uma obstrução intestinal, agradeceu na rede social 'pelo apoio e pelas orações'",8.605263157894736,573.0,123.0,1675,203.0,28.0,94,0.04835035018141929
17,60fa3d2b0302c91ae1a082b6,https://www.facebook.com/323983461125902/posts/2079622868895277,Bolsonaro aparece 'ao vivo do hospital' no programa de Sikêra Jr. | O Antagonista,"Ao lado do cirurgião Antonio Luiz Macedo, presidente disse que está bem e espera ter alta amanhã; ele se trata de uma obstrução intestinal",8.237410071942445,960.0,159.0,1341,203.0,28.0,94,0.08100582229347734
18,60fa3d2b0302c91ae1a082b7,https://www.facebook.com/323983461125902/posts/2077769362413961,Urgente: Câmara aprova texto que acaba com os supersalários | O Antagonista,"Substitutivo do deputado Rubens Bueno limita pagamentos acima do teto constitucional, que atualmente é de R$ 39,2 mil",8.014354066985646,2285.0,261.0,312,203.0,28.0,94,0.1928107332714539
19,60fa3d2b0302c91ae1a082b8,https://www.facebook.com/323983461125902/posts/2085379241652973,Bolsonaro diz que demitiu Mandetta porque ele 'passava 4h dando entrevista para Globo' | O Antagonista,"O presidente Jair Bolsonaro disse nesta quinta-feira (21) que demitiu Luiz Henrique Mandetta do Ministério da Saúde, em abril do ano passado, porque ele passava ""mais tempo dando entrevista para a Globo do que trabalhando""...",12.227941176470589,747.0,103.0,1108,113.0,17.0,67,0.06303265547211206
20,60fa3d2b0302c91ae1a082b9,https://www.facebook.com/323983461125902/posts/2083595045164726,Bolsonaro: 'Lula não consegue comprar uma pinga sem ser vaiado' | O Antagonista,"Jair Bolsonaro voltou a criticar as pesquisas de intenção de voto nesta terça-feira (20). Atrás de Lula nos últimos levantamentos, o presidente da República afirmou, em entrevista à rádio Itatiaia, que o petista não consegue comprar uma pinga sem ser vaiado...",8.014492753623188,969.0,132.0,1159,203.0,28.0,94,0.0817652518774787
21,60fa3d2b0302c91ae1a082ba,https://www.facebook.com/323983461125902/posts/2079483255575905,,,10.177018633540373,760.0,736.0,492,139.0,29.0,84,0.06412960931566956
22,60fa3d2b0302c91ae1a082bb,https://www.facebook.com/323983461125902/posts/2083025288555035,"Chamado de ‘anta amazônica’, Aziz responde a Bolsonaro: “Onças vão pegar o macaco guariba” | O Antagonista",Presidente da CPI foi ao Twitter criticar postura do chefe do Poder Executivo ao falar com apoiadores no cercadinho do Palácio da Alvorada,6.697167755991285,1155.0,164.0,939,222.0,29.0,119,0.09746012994683993
23,60fa3d2b0302c91ae1a082bc,https://www.facebook.com/323983461125902/posts/2084865635037667,"'Fui atropelado por um trem', diz general Ramos sobre sua demissão da Casa Civil | O Antagonista","Apesar de ter conversado com Jair Bolsonaro um bom tempo na tarde de segunda (19), quando ele voltou ao Planalto depois da internação em São Paulo, Luiz Eduardo Ramos não fazia a menor ideia de que seria demitido da Casa Civil dois dias depois...",10.857651245551601,799.0,297.0,635,119.0,17.0,68,0.06742047084634208
24,60fa3d2b0302c91ae1a082bd,https://www.facebook.com/323983461125902/posts/2082169705307260,“Bolsonaro não vai deixar nenhum legado para o Brasil” | O Antagonista,Kim Kataguiri afirmou que sua “ruptura” com governo Bolsonaro teve início em maio de 2019,7.190361445783132,1525.0,99.0,1001,203.0,28.0,94,0.12868112395578432
25,60fa3d2b0302c91ae1a082be,https://www.facebook.com/323983461125902/posts/2081878822003015,“Só Deus me tira daquela cadeira” | O Antagonista,"Bolsonaro deixou o hospital Vila Nova Star, em São Paulo, por volta das 9h50",6.946987951807229,720.0,117.0,1358,203.0,28.0,94,0.060754366720108005
26,60fa3d2b0302c91ae1a082bf,https://www.facebook.com/323983461125902/posts/2082540795270151,"""Simone 2022"": Baleia Rossi diz que candidatura da senadora é uma possibilidade - O Antagonista",O presidente nacional do MDB admitiu que a candidatura da senadora que lidera a bancada feminina atualmente é uma possibilidade,6.780722891566265,1237.0,90.0,772,203.0,28.0,94,0.10437937726774112
27,60fa3d2b0302c91ae1a082c0,https://www.facebook.com/555593844558092/posts/4024071251043650,,,6.021505376344086,1516.0,683.0,261,268.0,56.0,97,0.12792169437178297
28,60fa3d2b0302c91ae1a082c1,https://www.facebook.com/323983461125902/posts/2079767585547472,Promotoria investiga internação de Olavo de Carvalho em hospital público | O Antagonista,"Segundo promotor, só em caso de emergência o escritor poderia ter sido internado no InCor, ligado ao HC-USP, sem passar pela central de regulação de leitos",6.664268585131895,1506.0,245.0,574,203.0,28.0,94,0.12707788372289258
29,60fa3d2b0302c91ae1a082c2,https://www.instagram.com/p/CRW4Lo-FzSx/,,"Ontem votamos contra todos os projetos que alteram a legislação eleitoral , inclusive com anistia a partidos políticos e o retorno da propaganda partidária que custará msis de 400 milhões ano . Perdemos, mas cumprimos nosso dever.

@o_antagonista 👇
www.oantagonista.com/brasil/podemos-tenta-barrar-golpe-do-fundao-votacao-esta-em-curso-no-congresso/

#AlvaroDias",3.0583524027459954,,,218,,,93,
30,60fa3d2b0302c91ae1a082c3,https://www.facebook.com/323983461125902/posts/2077740972416800,Fux diz a Aziz que CPI poderia ter prendido diretora da Precisa; sessão ainda não foi retomada | O Antagonista,Presidente do Supremo afirmou ao presidente da comissão parlamentar de inquérito que a depoente desobedeceu ordem judicial ao ficar em silêncio,6.30622009569378,1309.0,179.0,661,203.0,28.0,94,0.11045481393975191
31,60fa3d2b0302c91ae1a082c4,https://www.facebook.com/323983461125902/posts/2085313978326166,"Marcelo Ramos: ""Quem decide se tem ou não eleição não são os militares"" - O Antagonista",O vice-presidente da Câmara reagiu à informação de que o general Walter Braga Netto teria mandado recados a Arthur Lira sobre o pleito de 2022,9.338235294117647,1349.0,169.0,682,113.0,17.0,67,0.11383005653531347
32,60fa3d2b0302c91ae1a082c5,https://www.facebook.com/323983461125902/posts/2085628411628056,Bolsonaro chama eleitores de Lula de 'jumentos de duas pernas',A declaração foi dada durante conversa com apoiadores no cercadinho do Palácio da Alvorada: 'Acho que jumento de duas pernas tem bastante',12.140776699029127,409.0,112.0,1297,80.0,14.0,54,0.03451185553961691
33,60fa3d2b0302c91ae1a082c6,https://www.facebook.com/323983461125902/posts/2080080435516187,"Mourão, pela primeira vez, admite conversar sobre o impeachment | O Antagonista","Em encontro com empresários paulistas, o vice-presidente admitiu conversar sobre o que faria em caso de impeachment de Jair Bolsonaro",5.947242206235012,1357.0,170.0,440,203.0,28.0,94,0.1145051050544258
34,60fa3d2b0302c91ae1a082c7,https://www.facebook.com/323983461125902/posts/2082991258558438,"'Eu vetaria', diz Mourão, sobre 'golpe do fundão' | O Antagonista","O vice-presidente Hamilton Mourão disse, nesta segunda-feira (19) que, se fosse Jair Bolsonaro, vetaria o trecho da Lei de Diretrizes Orçamentárias que quase triplica o valor do fundão eleitoral. Mais cedo, na entrada do Palácio do Planalto, Mourão...",5.337690631808279,1800.0,173.0,251,222.0,29.0,119,0.15188591680027003
35,60fa3d2b0302c91ae1a082c8,https://www.facebook.com/323983461125902/posts/2078723908985173,"Estado de saúde de Bolsonaro requer ""muitos cuidados"" e é considerado ""grave"" | O Antagonista","O presidente da República foi transferido às pressas para São Paulo, onde poderá ser submetido a uma cirurgia de emergência nas próximas horas",5.811004784688995,522.0,76.0,1244,203.0,28.0,94,0.044046915872078304
36,60fa3d2b0302c91ae1a082c9,https://www.facebook.com/323983461125902/posts/2078503339007230,Sergio Moro intensifica conversas em Brasília e em Curitiba - O Antagonista,O ex-juiz da Lava Jato teria sinalizado a políticos do Podemos que decidirá até novembro se irá ou não se candidatar ao Planalto em 2022,5.79665071770335,1214.0,125.0,552,203.0,28.0,94,0.10243861277529323
37,60fa3d2b0302c91ae1a082ca,https://www.facebook.com/323983461125902/posts/2085754514948779,"Em resposta a ameaça de Braga Netto, partidos querem enterrar de vez voto impresso | O Antagonista","Movimento ganhou tração depois de virem a público as ameaças do ministro da Defesa às eleições de 2022; para ACM Neto, caso reforça articulação contra a PEC",9.930327868852459,1133.0,144.0,679,96.0,16.0,63,0.09560374651928108
38,60fa3d2b0302c91ae1a082cb,https://www.facebook.com/323983461125902/posts/2077630565761174,Juliana Paes é chamada de bolsonarista após comentário sobre Cuba | O Antagonista,"A atriz Juliana Paes está sendo chamada de bolsonarista após um comentário no Twitter sobre Cuba. A polêmica ocorreu após um comentário da atriz em uma publicação da economista Renata Barreto, que criticou ""as pessoas que usam camiseta do Che Guevara e que dizem que Cuba tem uma democracia""....",5.748803827751196,908.0,81.0,902,203.0,28.0,94,0.07661800691924732
39,60fa3d2b0302c91ae1a082cc,https://www.facebook.com/323983461125902/posts/2078276972363200,Urgente: Jair Bolsonaro dá entrada em hospital - O Antagonista,O presidente da República teria sido internado para examinar possível reação a uma anestesia para um tratamento odontológico recente,5.746411483253588,492.0,71.0,1359,203.0,28.0,94,0.04151548392540714
40,60fa3d2b0302c91ae1a082cd,https://www.facebook.com/323983461125902/posts/2080220635502167,"Vice da Câmara cobra ""coragem"" de Eduardo Bolsonaro para assumir voto sobre o 'golpe do fundão'; assista | O Antagonista","Marcelo Ramos ainda aproveitou para dizer que o deputado do PSL e filho do presidente da República não aparece na Câmara ""há muito tempo""",5.683453237410072,1522.0,293.0,287,203.0,28.0,94,0.1284279807611172
41,60fa3d2b0302c91ae1a082ce,https://www.facebook.com/323983461125902/posts/2081215875402643,"Bolsonaro: ""O problema que eu tive foi em função ainda da facada"" | O Antagonista","O presidente está internado no hospital Vila Nova Star desde quarta, após ser diagnosticado com uma obstrução intestinal",5.64748201438849,377.0,59.0,1097,203.0,28.0,94,0.03181166146316766
42,60fa3d2b0302c91ae1a082cf,https://www.facebook.com/323983461125902/posts/2080422725481958,"'Pazuello negava Coronavac e superfaturava seu preço nos bastidores', diz Doria | O Antagonista","O governador de São Paulo, João Doria, comentou nesta sexta-feira (16) a reportagem da Folha que revelou que o então ministro da Saúde, Eduardo Pazuello, negociou doses da Coronavac com uma intermediária, em março de 2021, por um valor três vezes maior do que o ofertado pelo Instituto Butanta...",5.505995203836931,1250.0,196.0,521,203.0,28.0,94,0.10547633111129863
43,60fa3d2b0302c91ae1a082d0,https://www.facebook.com/323983461125902/posts/2081055805418650,Pazuello diz que apenas cumprimentou empresários | O Antagonista,"Em gravação, o então ministro da Saúde aparece ao lado de quatro representantes da empresa World Brands",5.462829736211031,349.0,102.0,814,203.0,28.0,94,0.029448991646274576
44,60fa3d2b0302c91ae1a082d1,https://www.facebook.com/783999288312445/posts/4410729248972746,,,1.4598445595854923,1713.0,180.0,286,1071.0,140.0,184,0.14454476415492362
45,60fa3d2b0302c91ae1a082d2,https://www.facebook.com/323983461125902/posts/2078635512327346,"“Me erra, e responda às acusações que pesam sobre você”, diz Renan a Flávio Bolsonaro | O Antagonista",O filho do presidente disse na CPI que o relator também teria recebido recursos da Global Gestão em Saúde por meio de um operador,5.34688995215311,1362.0,88.0,289,203.0,28.0,94,0.11492701037887099
46,60fa3d2b0302c91ae1a082d3,https://www.facebook.com/323983461125902/posts/2077459275778303,Bolsonaro chama Lula de 'bandido' e sugere que petista organize uma 'jegueata' | O Antagonista,"Jair Bolsonaro voltou a atacar o ex-presidiário Lula nesta terça-feira (13). Em conversa com apoiadores em frente ao Palácio da Alvorada, o presidente comentou os protestos contra a ditadura de Miguel Díaz-Canel em Cuba e afirmou que Lula é contra a liberdade dos cubanos...",5.143540669856459,518.0,75.0,801,203.0,28.0,94,0.04370939161252215
47,60fa3d2b0302c91ae1a082d4,https://www.facebook.com/323983461125902/posts/2084622791728618,Bolsonaro incorpora Dilma Rousseff e celebra 'milagre' matemático,"Na cabeça o presidente, o PIB brasileiro crescerá cerca de 9% entre o início de 2020 e o fim 2021: ""É um milagre. É uma coisa inacreditável.""",7.593639575971731,642.0,211.0,527,120.0,17.0,69,0.054172643658762974
48,60fa3d2b0302c91ae1a082d5,https://www.facebook.com/323983461125902/posts/2083966095127621,Bolsonaro mente: dados do TSE mostram que Dilma ultrapassou Aécio apenas uma vez | O Antagonista,"O presidente Bolsonaro tem dito a apoiadores que consegue provar uma imaginária fraude na eleição de 2014, baseando-se no fato de que Dilma e Aécio alternaram a liderança dezenas de vezes na ""fotografia minuto a minuto"" dos votos. O presidente está mentindo de novo: Dilma ultrapassou Aécio ap...",5.575520833333333,990.0,194.0,622,190.0,27.0,85,0.08353725424014852
49,60fa3d2b0302c91ae1a082d6,https://www.facebook.com/323983461125902/posts/2082095645314666,"Renan ironiza Bolsonaro: ""Não procurou tratamentos alternativos"" | O Antagonista","O presidente recebeu alta médica neste domingo, após quatro dias de internação",5.139759036144579,881.0,90.0,658,203.0,28.0,94,0.07433971816724327
50,60fa3d2b0302c91ae1a082d7,https://www.facebook.com/323983461125902/posts/2077266809130883,"""Urgente. O Bolsonaro está pedindo. Agora"" | O Antagonista",Mensagens encontradas no celular do atravessador Luiz Paulo Dominguetti e reveladas por O Antagonista dizem que o bando tinha acesso direto a Jair Bolsonaro,3.871143375680581,1066.0,166.0,627,259.0,28.0,152,0.08995021517171546
51,60fa3d2b0302c91ae1a082d8,https://www.facebook.com/323983461125902/posts/2080362592154638,Pazuello teme ser preso após investigações de CPI e do MPF | O Antagonista,"A pessoas próximas, Pazuello admite que está “segurando sozinho” a responsabilidade pelas tratativas relacionadas a compras de vacinas",4.947242206235012,957.0,152.0,428,203.0,28.0,94,0.08075267909881023
52,60fa3d2b0302c91ae1a082d9,https://www.facebook.com/323983461125902/posts/2081278908729673,"Marcelo Ramos: ""Se Bolsonaro vetar, não tem fundo eleitoral"" | O Antagonista","O volume de recursos públicos para bancar as campanhas saltou de R$ 2 bilhões para R$ 5,7 bilhões",4.947242206235012,1101.0,166.0,484,203.0,28.0,94,0.09290355244283183
53,60fa3d2b0302c91ae1a082da,https://www.facebook.com/323983461125902/posts/2082820191908878,"'Vocês estão em crise... estou a caminho', diz atriz pornô a membro da CPI","Mia Khalifa voltou a interagir com integrantes da comissão através das redes sociais neste domingo, respondendo a Randolfe Rodrigues.",4.477124183006536,494.0,132.0,393,222.0,29.0,119,0.04168424605518522
54,60fa3d2b0302c91ae1a082db,https://www.facebook.com/323983461125902/posts/2084908625033368,Bolsonaristas têm dificuldade para justificar Ciro Nogueira | O Antagonista,"Maioria dos aliados do presidente silencia sobre convite ao líder do Centrão; Bia Kicis não comenta, e Bibo Nunes diz que quer 'analisar mais profundamente'",7.213523131672598,517.0,225.0,392,119.0,17.0,68,0.04362501054763311
55,60fa3d2b0302c91ae1a082dc,https://www.facebook.com/groups/2450077791902170/permalink/2959407467635864,Saiba Como Votaram os Deputados na Lei de Diretrizes Orçamentárias,"O texto inclui um fundo eleitoral de R$ 5,7 bilhões, quase o triplo do praticado nas eleições municipais de 2020. Leia no O Antagonista.",1.7345890410958904,1006.0,496.0,262,729.0,225.0,141,0.08488735127837313
56,60fa3d2b0302c91ae1a082dd,https://www.facebook.com/323983461125902/posts/2083574621833435,Planalto testa Fábio Faria como vice de Bolsonaro | O Antagonista,"O ministro das Comunicações, genro de Silvio Santos, está de saída do PSD e pode se filiar ao PP, de Ciro Nogueira, que também tenta atrair o presidente",4.881642512077295,297.0,50.0,508,203.0,28.0,94,0.025061176272044555
57,60fa3d2b0302c91ae1a082de,https://www.facebook.com/323983461125902/posts/2077476792443218,Lula acha que Cuba é igual à Holanda | O Antagonista,"O ex-presidiário Lula acha que Cuba é igual à Holanda. Segundo o petista, o país só não atingiu o mesmo nível de desenvolvimento dos europeus por causa dos bloqueios dos Estados Unidos...",4.822966507177034,311.0,211.0,592,203.0,28.0,94,0.026242511180491097
58,60fa3d2b0302c91ae1a082df,https://www.facebook.com/323983461125902/posts/2083038631887034,"Possível presidenciável do MDB, Simone Tebet se reúne com Temer | O Antagonista",Tem crescido no partido um movimento que defende a possível candidatura presidencial em 2022 da senadora pelo Mato Grosso do Sul,4.387799564270153,887.0,53.0,548,222.0,29.0,119,0.0748460045565775
59,60fa3d2b0302c91ae1a082e0,https://www.facebook.com/344408492407172/posts/2193867367461266,"Urgente: Congresso está prestes a dar o golpe de R$ 5,7 bilhões do fundão | O Antagonista",É um escândalo o que está acontecendo nos bastidores do Parlamento nesta quinta-feira. Texto já foi aprovado na comissão e agora será apreciado em plenário,-1.6778797145769624,711.0,561.0,257,1650.0,386.0,912,0.05999493713610666
60,60fa3d2b0302c91ae1a082e1,https://www.facebook.com/323983461125902/posts/2082675808589983,Marcelo Ramos pede cópia dos pedidos de impeachment de Bolsonaro | O Antagonista,O vice-presidente da Câmara pretende analisar o teor das denúncias contra o presidente da República já apresentadas até o momento,4.650602409638554,981.0,76.0,442,203.0,28.0,94,0.08277782465614716
61,60fa3d2b0302c91ae1a082e2,https://www.facebook.com/323983461125902/posts/2077281022462795,Quem acredita em Bolsonaro | O Antagonista,As mensagens do atravessador da Davati confirmam que os brasileiros têm razão em não acreditar nas mentiras de Jair Bolsonaro,3.441016333938294,580.0,59.0,1068,259.0,28.0,152,0.04894101763564256
62,60fa3d2b0302c91ae1a082e3,https://www.facebook.com/323983461125902/posts/2084571215067109,Rêgo Barros defende afastamento das Forças Armadas da política: 'não somos peões!' | O Antagonista,"O ex-porta-voz da Presidência Otávio do Rêgo Barros disse nesta quarta-feira (21) que as Forças Armadas vivem uma ""crise de imagem"" e defendeu um afastamento da instituição do ambiente político-partidário...",6.434628975265018,1097.0,134.0,324,120.0,17.0,69,0.09256602818327567
63,60fa3d2b0302c91ae1a082e4,https://www.facebook.com/323983461125902/posts/2077560902434807,"Ao defender voto impresso, Bolsonaro promete algo “bombástico” em live",O presidente deu a declaração após associar o sistema de apuração eletrônica aos protestos registrados em Cuba contra a ditadura de Miguel Díaz-Canel,4.277511961722488,392.0,51.0,647,203.0,28.0,94,0.03307737743650325
64,60fa3d2b0302c91ae1a082e5,https://www.facebook.com/323983461125902/posts/2077471609110403,"'Para não entrar na linha de Cuba, temos que ter voto impresso', diz Bolsonaro | O Antagonista","Jair Bolsonaro voltou a levantar suspeitas sobre o sistema eleitoral nesta terça-feira (13). Em conversa com apoiadores em frente ao Palácio da Alvorada, o presidente associou os protestos em Cuba ao sistema de apuração de votos brasileiro...",4.267942583732057,414.0,65.0,643,203.0,28.0,94,0.03493376086406211
65,60fa3d2b0302c91ae1a082e6,https://www.facebook.com/323983461125902/posts/2083584328499131,"Planalto abre licitação para compra de 3,3 mil frascos de remédio para gases | O Antagonista","Após Jair Bolsonaro receber alta do hospital Vila Nova Star, onde foi internado para tratar uma obstrução intestinal, o Planalto abriu ontem uma ata de registro de preços para a compra de medicamentos que irão abastecer os estoques da Coordenação de Saúde da Presidência da República, a Cos...",4.297101449275362,228.0,225.0,505,203.0,28.0,94,0.01923888279470087
66,60fa3d2b0302c91ae1a082e7,https://www.facebook.com/323983461125902/posts/2080388268818737,"Vai, poderosa! | O Antagonista","Sextou no hospital onde Jair Bolsonaro está internado; Michelle e maquiador bolsonarista brindaram com xícaras de chá, e 04 posou sem máscara ao lado do pai",4.26378896882494,482.0,107.0,663,203.0,28.0,94,0.04067167327651675
67,60fa3d2b0302c91ae1a082e8,https://www.facebook.com/323983461125902/posts/2080296082161289,"Pazuello negociou Coronavac com intermediária pelo triplo do preço, diz jornal | O Antagonista","O então ministro Eduardo Pazuello prometeu a um grupo de intermediadores comprar 30 milhões de doses da vacina chinesa Coronavac, diz a Folha. Os imunizantes foram oferecidos ao governo empresa Wolrd Brands, de Santa Catarina, pelo triplo do preço estabelecido pelo Instituto Butantan...",4.213429256594724,640.0,277.0,345,203.0,28.0,94,0.054003881528984894
68,60fa3d2b0302c91ae1a082e9,https://www.facebook.com/323983461125902/posts/2079189772271920,Sergio Moro vai se candidatar? | O Antagonista,Assista à íntegra da entrevista que o senador Oriovisto Guimarães deu ao Papo Antagonista sobre as chances de o ex-juiz concorrer em 2022,4.2009569377990434,733.0,54.0,596,203.0,28.0,94,0.06185132056366551
69,60fa3d2b0302c91ae1a082ea,https://www.facebook.com/1397837253786447/posts/3069213259982163,Militares Ameaçam Anular a Eleição Presidencial de 2022,"O ministro da Defesa, general Walter Braga Netto, mandou avisar Arthur Lira que, sem voto impresso, não tem eleição. Leia no O Antagonista.",7.20164609053498,685.0,193.0,674,111.0,23.0,70,0.057801029448991646
70,60fa3d2b0302c91ae1a082eb,https://www.facebook.com/323983461125902/posts/2083032791887618,Alguém ainda vai sustentar que foi pego de surpresa com o 'golpe do fundão'? | O Antagonista,"Deputado do Novo, em fala no plenário, chegou a alertar para o que era praticamente certo: a única votação nominal da LDO seria a do texto principal",3.7690631808278865,1383.0,164.0,113,222.0,29.0,119,0.11669901274154079
71,60fa3d2b0302c91ae1a082ec,https://www.facebook.com/323983461125902/posts/2083500061840891,Marcelo Ramos ameaça Bolsonaro | O Antagonista,"O vice-presidente da Câmara recebeu o super-pedido de impeachment de Jair Bolsonaro e disse que as imputações ""parecem nem consistentes""",4.4921875,748.0,92.0,523,190.0,27.0,85,0.0631170365370011
