,_id,postUrl,title,description,score,statistics.actual.likeCount,statistics.actual.shareCount,statistics.actual.commentCount,statistics.expected.likeCount,statistics.expected.shareCount,statistics.expected.commentCount,minmax_norm
10,60fa3dac0302c91ae1a08add,https://www.facebook.com/216141731794242/posts/332186177533861,,,2.775,128.0,328.0,37,78.0,73.0,18,0.014899313234780585
11,60fa3dac0302c91ae1a08ade,https://www.facebook.com/216141731794242/posts/2225001957574866,Médica do RN rasga receita após paciente idoso dizer que votou em Haddad para presidente,"Caso aconteceu nesta segunda-feira (8), no Hospital Giselda Trigueiro, em Natal. Médica conversou com o G1, disse que está arrependida e pede desculpas.",1.7034700315457414,147.0,211.0,12,188.0,65.0,21,0.017110930043068327
12,60fa3dac0302c91ae1a08adf,https://www.instagram.com/p/Bou05abhTFG/,,"Os cachorros loucos de Bolsonaro são criminosos e fascistas.
O cínico do Bozo ignora tudo isso e finge que não estimula esta horda de criminosos.
Fingir que não está acontecendo não vai ajudar a resolver.
 Compartilho algumas notícias preocupantes e tristes, segue link para as matérias. 
CAPOEIRISTA é morto com 12 facadas por eleitor de bolsonaro: https://bit.ly/2y4nMTm

PROFESSOR é ameaçado de morte por eleitores de bolsonaro: https://glo.bo/2INUOvi

GAY é morto em Curitiba por eleitor de bolsonaro: https://bit.ly/2y2Thxd

JORNALISTA é agredida e ameaçada de estupro, por eleitores de bolsonaro: https://glo.bo/2ykZUu4

ELEITORES de bolsonaro postam fotos com armas nas urnas: https://bit.ly/2yqQBIY

IRMÃ DE MARIELLE É AGREDIDA, COM A FILHA, por eleitores de bolsonaro: https://bit.ly/2pGhlkQ

JOVEM É AGREDIDO por estar vestindo vermelho, por eleitores de bolsonaro: https://bit.ly/2C1ZEDM

MILITANTE é agredida por eleitor de bolsonaro: https://bit.ly/2IHKViu

FUNCIONÁRIA da campanha de Boulos é amaçada com arma por simpatizantes de bolsonaro: https://glo.bo/2MAXod0

CACHORRO é morto em carretata, por eleitores de bolsonaro: https://bit.ly/2QuTxfe

JOVENS SÃO EXPULSOS de condomínio por eleitores de bolsonaro: https://bit.ly/2zYEViO

Mulher é agredida em BH após dizer que não votará em Bolsonaro:
https://www.otempo.com.br/cidades/mulher-%C3%A9-agredida-em-bh-ap%C3%B3s-dizer-que-n%C3%A3o-votar%C3%A1-em-bolsonaro-1.2052750

Estudante da UFPR é brutalmente atacado por eleitores de Bolsonaro: https://m.facebook.com/story.php?story_fbid=1908688445873435&id=255785427830420

Eu realmente rasguei (a receita), porque ele não votou no meu candidato. Fiz errado, não tenho dúvidas"", disse a médica
https://g1.globo.com/rn/rio-grande-do-norte/noticia/2018/10/09/medica-do-rn-rasga-receita-apos-paciente-idoso-dizer-que-votou-em-haddad-para-presidente.ghtml

MIRIAM LEITÃO é atacada por apoiadores de Bolsonaro https://exame.abril.com.br/brasil/miriam-leitao-e-nova-jornalista-vitima-de-ataques-nesta-eleicao/

DENUNCIE: mapa da violência eleitoral

http://mapadaviolencia.org/

#FascismoNão 
#AgoraéHaddad 
#SalveNossaDemocracia",4.346774193548387,,,34,,,6,
13,60fa3dac0302c91ae1a08ae0,https://www.facebook.com/216141731794242/posts/2437457929598510,,,2.495,87.0,310.0,48,78.0,73.0,18,0.010126876964264928
14,60fa3dac0302c91ae1a08ae1,https://www.facebook.com/182253441875906/posts/1557434287691141,Médica do RN rasga receita após paciente idoso dizer que votou em Haddad para presidente,"Caso aconteceu nesta segunda-feira (8), no Hospital Giselda Trigueiro, em Natal. Médica conversou com o G1, disse que está arrependida e pede desculpas.",2.0340425531914894,172.0,106.0,25,123.0,36.0,18,0.02002095215923641
15,60fa3dac0302c91ae1a08ae2,https://www.facebook.com/groups/135118513628543/permalink/542310152909375,,"Mais um Crime dos Fascistas!!!!

DEPOIS DO CRIME, A MÉDICA PEDIU DESCULPAS, AGORA É TARDE:
""Eu pedi perdão a Deus e pedi que ele me ajudasse a tirar de mim essa mágoa. Eu nunca gostei de extremismos e estava me transformando em algo que não gosto. Não deveria ter feito isso, eu sei. Agi por impulso e, por isso, peço desculpas"", disse a profissional.

https://g1.globo.com/rn/rio-grande-do-norte/noticia/2018/10/09/medica-do-rn-rasga-receita-apos-paciente-idoso-dizer-que-votou-em-haddad-para-presidente.ghtml",15.96551724137931,104.0,245.0,51,6.0,4.0,5,0.012105692003259224
16,60fa3dac0302c91ae1a08ae3,https://www.facebook.com/124632230915020/posts/2150930934951796,,,-1.289532293986637,282.0,87.0,22,434.0,40.0,34,0.032825049470375976
17,60fa3dac0302c91ae1a08ae4,https://www.facebook.com/groups/624004981265048/permalink/808051759527035,,"Mais um Crime dos Fascistas!!!!

DEPOIS DO CRIME, A MÉDICA PEDIU DESCULPAS, AGORA É TARDE:
""Eu pedi perdão a Deus e pedi que ele me ajudasse a tirar de mim essa mágoa. Eu nunca gostei de extremismos e estava me transformando em algo que não gosto. Não deveria ter feito isso, eu sei. Agi por impulso e, por isso, peço desculpas"", disse a profissional.

https://g1.globo.com/rn/rio-grande-do-norte/noticia/2018/10/09/medica-do-rn-rasga-receita-apos-paciente-idoso-dizer-que-votou-em-haddad-para-presidente.ghtml",3.7604166666666665,93.0,129.0,107,9.0,11.0,6,0.010825282272145268
18,60fa3dac0302c91ae1a08ae5,https://www.facebook.com/715534091872214/posts/1947235978702013,Médica do RN rasga receita após paciente idoso dizer que votou em Haddad para presidente,"Caso aconteceu nesta segunda-feira (8), no Hospital Giselda Trigueiro, em Natal. Médica conversou com o G1, disse que está arrependida e pede desculpas.",4.375,57.0,142.0,24,25.0,17.0,4,0.006634850424863229
19,60fa3dac0302c91ae1a08ae6,https://www.facebook.com/389235324424387/posts/2287037271310840,Míriam Leitão é nova jornalista vítima de ataques nesta eleição,Jornalista da Rede Globo virou alvo de patrulhas após afirmar que Jair Bolsonaro é risco à democracia. Mais de 120 jornalistas já foram vítimas de ataques,2.4214285714285713,112.0,147.0,22,66.0,17.0,8,0.013036899080433012
20,60fa3dac0302c91ae1a08ae7,https://www.facebook.com/groups/376836219188958/permalink/1229617163910855,,"Mais um Crime dos Fascistas!!!!

DEPOIS DO CRIME, A MÉDICA PEDIU DESCULPAS, AGORA É TARDE:
""Eu pedi perdão a Deus e pedi que ele me ajudasse a tirar de mim essa mágoa. Eu nunca gostei de extremismos e estava me transformando em algo que não gosto. Não deveria ter feito isso, eu sei. Agi por impulso e, por isso, peço desculpas"", disse a profissional.

https://g1.globo.com/rn/rio-grande-do-norte/noticia/2018/10/09/medica-do-rn-rasga-receita-apos-paciente-idoso-dizer-que-votou-em-haddad-para-presidente.ghtml",7.928571428571429,65.0,172.0,29,8.0,4.0,5,0.007566057502037015
21,60fa3dac0302c91ae1a08ae8,https://www.facebook.com/624434927601286/posts/2159609974083766,This is a re-share of a post,"essas pessoas não têm CARÁTER. por isso votam em bolsonaro.
cadê o Conselho Federal de Medicina - CFM?",3.350515463917526,126.0,120.0,19,54.0,10.0,8,0.014666511465487139
22,60fa3dac0302c91ae1a08ae9,https://www.facebook.com/groups/1410993892279167/permalink/2282456275132920,,"Mais um Crime dos Fascistas!!!!

DEPOIS DO CRIME, A MÉDICA PEDIU DESCULPAS, AGORA É TARDE:
""Eu pedi perdão a Deus e pedi que ele me ajudasse a tirar de mim essa mágoa. Eu nunca gostei de extremismos e estava me transformando em algo que não gosto. Não deveria ter feito isso, eu sei. Agi por impulso e, por isso, peço desculpas"", disse a profissional.

https://g1.globo.com/rn/rio-grande-do-norte/noticia/2018/10/09/medica-do-rn-rasga-receita-apos-paciente-idoso-dizer-que-votou-em-haddad-para-presidente.ghtml",10.407407407407407,67.0,155.0,24,3.0,3.0,5,0.0077988592713304624
23,60fa3dac0302c91ae1a08aea,https://www.facebook.com/groups/756186387867068/permalink/1152980881520948,,"Mais um Crime dos Fascistas!!!!

DEPOIS DO CRIME, A MÉDICA PEDIU DESCULPAS, AGORA É TARDE:
""Eu pedi perdão a Deus e pedi que ele me ajudasse a tirar de mim essa mágoa. Eu nunca gostei de extremismos e estava me transformando em algo que não gosto. Não deveria ter feito isso, eu sei. Agi por impulso e, por isso, peço desculpas"", disse a profissional.

https://g1.globo.com/rn/rio-grande-do-norte/noticia/2018/10/09/medica-do-rn-rasga-receita-apos-paciente-idoso-dizer-que-votou-em-haddad-para-presidente.ghtml",12.181818181818182,76.0,150.0,23,4.0,4.0,4,0.008846467233150973
24,60fa3dac0302c91ae1a08aeb,https://www.facebook.com/892369167446664/posts/2418140804869485,Médica do RN rasga receita após paciente idoso dizer que votou em Haddad para presidente,"Caso aconteceu nesta segunda-feira (8), no Hospital Giselda Trigueiro, em Natal. Médica conversou com o G1, disse que está arrependida e pede desculpas.",-1.8181818181818181,98.0,71.0,17,249.0,73.0,11,0.011407286695378886
25,60fa3dac0302c91ae1a08aec,https://www.facebook.com/groups/1678789269076911/permalink/2301312770157888,Médica do RN rasga receita após paciente idoso dizer que votou em Haddad para presidente,"Caso aconteceu nesta segunda-feira (8), no Hospital Giselda Trigueiro, em Natal. Médica conversou com o G1, disse que está arrependida e pede desculpas.",10.833333333333334,71.0,90.0,19,4.0,3.0,3,0.008264462809917356
26,60fa3dac0302c91ae1a08aed,https://www.facebook.com/groups/1410993892279167/permalink/2281921171853097,,"Mais um Crime dos Fascistas!!!!

DEPOIS DO CRIME, A MÉDICA PEDIU DESCULPAS, AGORA É TARDE:
""Eu pedi perdão a Deus e pedi que ele me ajudasse a tirar de mim essa mágoa. Eu nunca gostei de extremismos e estava me transformando em algo que não gosto. Não deveria ter feito isso, eu sei. Agi por impulso e, por isso, peço desculpas"", disse a profissional.

https://g1.globo.com/rn/rio-grande-do-norte/noticia/2018/10/09/medica-do-rn-rasga-receita-apos-paciente-idoso-dizer-que-votou-em-haddad-para-presidente.ghtml",9.592592592592593,69.0,147.0,11,3.0,3.0,5,0.00803166104062391
27,60fa3dac0302c91ae1a08aee,https://www.facebook.com/314751969285201/posts/325948608165537,Médica do RN rasga receita após paciente idoso dizer que votou em Haddad para presidente,"Caso aconteceu nesta segunda-feira (8), no Hospital Giselda Trigueiro, em Natal. Médica conversou com o G1, disse que está arrependida e pede desculpas.",1.4516129032258065,71.0,60.0,13,58.0,34.0,11,0.008264462809917356
28,60fa3dac0302c91ae1a08aef,https://www.facebook.com/groups/1596869347045739/permalink/1937210609678276,,"Mais um Crime dos Fascistas!!!!

DEPOIS DO CRIME, A MÉDICA PEDIU DESCULPAS, AGORA É TARDE:
""Eu pedi perdão a Deus e pedi que ele me ajudasse a tirar de mim essa mágoa. Eu nunca gostei de extremismos e estava me transformando em algo que não gosto. Não deveria ter feito isso, eu sei. Agi por impulso e, por isso, peço desculpas"", disse a profissional.

https://g1.globo.com/rn/rio-grande-do-norte/noticia/2018/10/09/medica-do-rn-rasga-receita-apos-paciente-idoso-dizer-que-votou-em-haddad-para-presidente.ghtml",11.0,58.0,101.0,16,5.0,3.0,2,0.006751251309509952
29,60fa3dac0302c91ae1a08af0,https://www.facebook.com/groups/119965511397379/permalink/2013892055338039,,"Mais um Crime dos Fascistas!!!!

DEPOIS DO CRIME, A MÉDICA PEDIU DESCULPAS, AGORA É TARDE:
""Eu pedi perdão a Deus e pedi que ele me ajudasse a tirar de mim essa mágoa. Eu nunca gostei de extremismos e estava me transformando em algo que não gosto. Não deveria ter feito isso, eu sei. Agi por impulso e, por isso, peço desculpas"", disse a profissional.

https://g1.globo.com/rn/rio-grande-do-norte/noticia/2018/10/09/medica-do-rn-rasga-receita-apos-paciente-idoso-dizer-que-votou-em-haddad-para-presidente.ghtml",6.033333333333333,49.0,89.0,20,5.0,4.0,3,0.005703643347689443
30,60fa3dac0302c91ae1a08af1,https://www.facebook.com/361696114013781/posts/958321647684555,Médica do RN rasga receita após paciente idoso dizer que votou em Haddad para presidente,"Caso aconteceu nesta segunda-feira (8), no Hospital Giselda Trigueiro, em Natal. Médica conversou com o G1, disse que está arrependida e pede desculpas.",-1.1886792452830188,47.0,51.0,1,127.0,24.0,8,0.005470841578395996
31,60fa3dac0302c91ae1a08af2,https://www.facebook.com/groups/1949412218628239/permalink/2309924569243667,,"Mais um Crime dos Fascistas!!!!

DEPOIS DO CRIME, A MÉDICA PEDIU DESCULPAS, AGORA É TARDE:
""Eu pedi perdão a Deus e pedi que ele me ajudasse a tirar de mim essa mágoa. Eu nunca gostei de extremismos e estava me transformando em algo que não gosto. Não deveria ter feito isso, eu sei. Agi por impulso e, por isso, peço desculpas"", disse a profissional.

https://g1.globo.com/rn/rio-grande-do-norte/noticia/2018/10/09/medica-do-rn-rasga-receita-apos-paciente-idoso-dizer-que-votou-em-haddad-para-presidente.ghtml",7.9,40.0,78.0,9,4.0,4.0,3,0.0046560353858689325
32,60fa3dac0302c91ae1a08af3,https://www.facebook.com/groups/208888799262642/permalink/1223823984435780,,"Mais um Crime dos Fascistas!!!!

DEPOIS DO CRIME, A MÉDICA PEDIU DESCULPAS, AGORA É TARDE:
""Eu pedi perdão a Deus e pedi que ele me ajudasse a tirar de mim essa mágoa. Eu nunca gostei de extremismos e estava me transformando em algo que não gosto. Não deveria ter feito isso, eu sei. Agi por impulso e, por isso, peço desculpas"", disse a profissional.

https://g1.globo.com/rn/rio-grande-do-norte/noticia/2018/10/09/medica-do-rn-rasga-receita-apos-paciente-idoso-dizer-que-votou-em-haddad-para-presidente.ghtml",4.90625,32.0,76.0,3,4.0,3.0,3,0.003724828308695146
33,60fa3dac0302c91ae1a08af4,https://www.facebook.com/groups/898294996931581/permalink/2013760002051736,,"Mais um Crime dos Fascistas!!!!

DEPOIS DO CRIME, A MÉDICA PEDIU DESCULPAS, AGORA É TARDE:
""Eu pedi perdão a Deus e pedi que ele me ajudasse a tirar de mim essa mágoa. Eu nunca gostei de extremismos e estava me transformando em algo que não gosto. Não deveria ter feito isso, eu sei. Agi por impulso e, por isso, peço desculpas"", disse a profissional.

https://g1.globo.com/rn/rio-grande-do-norte/noticia/2018/10/09/medica-do-rn-rasga-receita-apos-paciente-idoso-dizer-que-votou-em-haddad-para-presidente.ghtml",3.0652173913043477,39.0,84.0,12,6.0,6.0,6,0.004539634501222209
34,60fa3dac0302c91ae1a08af5,https://www.facebook.com/groups/1497005967059745/permalink/1952914318135572,,"Mais um Crime dos Fascistas!!!!

DEPOIS DO CRIME, A MÉDICA PEDIU DESCULPAS, AGORA É TARDE:
""Eu pedi perdão a Deus e pedi que ele me ajudasse a tirar de mim essa mágoa. Eu nunca gostei de extremismos e estava me transformando em algo que não gosto. Não deveria ter feito isso, eu sei. Agi por impulso e, por isso, peço desculpas"", disse a profissional.

https://g1.globo.com/rn/rio-grande-do-norte/noticia/2018/10/09/medica-do-rn-rasga-receita-apos-paciente-idoso-dizer-que-votou-em-haddad-para-presidente.ghtml",1.3763440860215055,26.0,67.0,8,35.0,16.0,22,0.003026423000814806
35,60fa3dac0302c91ae1a08af6,https://www.facebook.com/1034770026536818/posts/2648546528492485,,,-7.535433070866142,37.0,33.0,19,538.0,211.0,36,0.004306832731928762
36,60fa3dac0302c91ae1a08af7,https://www.facebook.com/228900067209830/posts/1651542764945546,Médica do RN rasga receita após paciente idoso dizer que votou em Haddad para presidente,"Caso aconteceu nesta segunda-feira (8), no Hospital Giselda Trigueiro, em Natal. Médica conversou com o G1, disse que está arrependida e pede desculpas.",-1.217741935483871,50.0,16.0,3,60.0,13.0,7,0.005820044232336166
37,60fa3dac0302c91ae1a08af8,https://www.facebook.com/groups/1410993892279167/permalink/2282818128430068,,"Mais um Crime dos Fascistas!!!!

DEPOIS DO CRIME, A MÉDICA PEDIU DESCULPAS, AGORA É TARDE:
""Eu pedi perdão a Deus e pedi que ele me ajudasse a tirar de mim essa mágoa. Eu nunca gostei de extremismos e estava me transformando em algo que não gosto. Não deveria ter feito isso, eu sei. Agi por impulso e, por isso, peço desculpas"", disse a profissional.

https://g1.globo.com/rn/rio-grande-do-norte/noticia/2018/10/09/medica-do-rn-rasga-receita-apos-paciente-idoso-dizer-que-votou-em-haddad-para-presidente.ghtml",4.518518518518518,37.0,61.0,8,3.0,3.0,5,0.004306832731928762
38,60fa3dac0302c91ae1a08af9,https://www.facebook.com/groups/224536468066504/permalink/490138271506321,,"Mais um Crime dos Fascistas!!!!

DEPOIS DO CRIME, A MÉDICA PEDIU DESCULPAS, AGORA É TARDE:
""Eu pedi perdão a Deus e pedi que ele me ajudasse a tirar de mim essa mágoa. Eu nunca gostei de extremismos e estava me transformando em algo que não gosto. Não deveria ter feito isso, eu sei. Agi por impulso e, por isso, peço desculpas"", disse a profissional.

https://g1.globo.com/rn/rio-grande-do-norte/noticia/2018/10/09/medica-do-rn-rasga-receita-apos-paciente-idoso-dizer-que-votou-em-haddad-para-presidente.ghtml",6.157894736842105,25.0,53.0,17,2.0,2.0,2,0.002910022116168083
39,60fa3dac0302c91ae1a08afa,https://www.facebook.com/445836902134470/posts/2086965378021606,,,1.5333333333333334,31.0,18.0,52,26.0,8.0,7,0.0036084274240484227
40,60fa3dac0302c91ae1a08afb,https://www.facebook.com/groups/376836219188958/permalink/1229920960547142,,"Mais um Crime dos Fascistas!!!!

DEPOIS DO CRIME, A MÉDICA PEDIU DESCULPAS:

""Eu pedi perdão a Deus e pedi que ele me ajudasse a tirar de mim essa mágoa. Eu nunca gostei de extremismos e estava me transformando em algo que não gosto. Não deveria ter feito isso, eu sei. Agi por impulso e, por isso, peço desculpas"", disse a profissional.

https://g1.globo.com/rn/rio-grande-do-norte/noticia/2018/10/09/medica-do-rn-rasga-receita-apos-paciente-idoso-dizer-que-votou-em-haddad-para-presidente.ghtml",2.6904761904761907,32.0,52.0,6,8.0,4.0,5,0.003724828308695146
41,60fa3dac0302c91ae1a08afc,https://www.facebook.com/425027860955199/posts/1245388098919167,Médica do RN rasga receita após paciente idoso dizer que votou em Haddad para presidente,"Caso aconteceu nesta segunda-feira (8), no Hospital Giselda Trigueiro, em Natal. Médica conversou com o G1, disse que está arrependida e pede desculpas.",-1.0571428571428572,29.0,30.0,0,41.0,21.0,5,0.003375625654754976
42,60fa3dac0302c91ae1a08afd,https://www.facebook.com/groups/376836219188958/permalink/1229816223890949,,"Mais um Crime dos Fascistas!!!!

DEPOIS DO CRIME, A MÉDICA PEDIU DESCULPAS, AGORA É TARDE:
""Eu pedi perdão a Deus e pedi que ele me ajudasse a tirar de mim essa mágoa. Eu nunca gostei de extremismos e estava me transformando em algo que não gosto. Não deveria ter feito isso, eu sei. Agi por impulso e, por isso, peço desculpas"", disse a profissional.

https://g1.globo.com/rn/rio-grande-do-norte/noticia/2018/10/09/medica-do-rn-rasga-receita-apos-paciente-idoso-dizer-que-votou-em-haddad-para-presidente.ghtml",2.4285714285714284,29.0,46.0,14,8.0,4.0,5,0.003375625654754976
43,60fa3dac0302c91ae1a08afe,https://www.facebook.com/groups/830108820486179/permalink/1146987962131595,,"Mais um Crime dos Fascistas!!!!

DEPOIS DO CRIME, A MÉDICA PEDIU DESCULPAS, AGORA É TARDE:
""Eu pedi perdão a Deus e pedi que ele me ajudasse a tirar de mim essa mágoa. Eu nunca gostei de extremismos e estava me transformando em algo que não gosto. Não deveria ter feito isso, eu sei. Agi por impulso e, por isso, peço desculpas"", disse a profissional.

https://g1.globo.com/rn/rio-grande-do-norte/noticia/2018/10/09/medica-do-rn-rasga-receita-apos-paciente-idoso-dizer-que-votou-em-haddad-para-presidente.ghtml",3.4827586206896552,8.0,29.0,61,8.0,6.0,4,0.0009312070771737865
44,60fa3dac0302c91ae1a08aff,https://www.facebook.com/609593715722728/posts/2321052004576882,Médica do RN rasga receita após paciente idoso dizer que votou em Haddad para presidente,"Caso aconteceu nesta segunda-feira (8), no Hospital Giselda Trigueiro, em Natal. Médica conversou com o G1, disse que está arrependida e pede desculpas.",2.116279069767442,25.0,34.0,7,11.0,8.0,3,0.002910022116168083
45,60fa3dac0302c91ae1a08b00,https://www.facebook.com/groups/1678789269076911/permalink/2301512570137908,,"Mais um Crime dos Fascistas!!!!

DEPOIS DO CRIME, A MÉDICA PEDIU DESCULPAS, AGORA É TARDE:
""Eu pedi perdão a Deus e pedi que ele me ajudasse a tirar de mim essa mágoa. Eu nunca gostei de extremismos e estava me transformando em algo que não gosto. Não deveria ter feito isso, eu sei. Agi por impulso e, por isso, peço desculpas"", disse a profissional.

https://g1.globo.com/rn/rio-grande-do-norte/noticia/2018/10/09/medica-do-rn-rasga-receita-apos-paciente-idoso-dizer-que-votou-em-haddad-para-presidente.ghtml",3.5,27.0,52.0,0,4.0,3.0,3,0.0031428238854615295
46,60fa3dac0302c91ae1a08b01,https://www.facebook.com/groups/119965511397379/permalink/2012459472147964,,"Mais um Crime dos Fascistas!!!!

DEPOIS DO CRIME, A MÉDICA PEDIU DESCULPAS, AGORA É TARDE:
""Eu pedi perdão a Deus e pedi que ele me ajudasse a tirar de mim essa mágoa. Eu nunca gostei de extremismos e estava me transformando em algo que não gosto. Não deveria ter feito isso, eu sei. Agi por impulso e, por isso, peço desculpas"", disse a profissional.

https://g1.globo.com/rn/rio-grande-do-norte/noticia/2018/10/09/medica-do-rn-rasga-receita-apos-paciente-idoso-dizer-que-votou-em-haddad-para-presidente.ghtml",3.0,20.0,44.0,6,5.0,4.0,3,0.0023280176929344663
47,60fa3dac0302c91ae1a08b02,https://www.facebook.com/groups/376836219188958/permalink/1229113643961207,Médica do RN rasga receita após paciente idoso dizer que votou em Haddad para presidente,"Caso aconteceu nesta segunda-feira (8), no Hospital Giselda Trigueiro, em Natal. Médica conversou com o G1, disse que está arrependida e pede desculpas.",2.075,20.0,42.0,3,6.0,4.0,5,0.0023280176929344663
48,60fa3dac0302c91ae1a08b03,https://www.facebook.com/273044986233491/posts/893708174167166,Médica do RN rasga receita após paciente idoso dizer que votou em Haddad para presidente,"Caso aconteceu nesta segunda-feira (8), no Hospital Giselda Trigueiro, em Natal. Médica conversou com o G1, disse que está arrependida e pede desculpas.",1.2153846153846153,29.0,22.0,5,15.0,12.0,5,0.003375625654754976
49,60fa3dac0302c91ae1a08b04,https://www.facebook.com/groups/1661196214097267/permalink/2187358624814354,,"Mais um Crime dos Fascistas!!!!

DEPOIS DO CRIME, A MÉDICA PEDIU DESCULPAS, AGORA É TARDE:
""Eu pedi perdão a Deus e pedi que ele me ajudasse a tirar de mim essa mágoa. Eu nunca gostei de extremismos e estava me transformando em algo que não gosto. Não deveria ter feito isso, eu sei. Agi por impulso e, por isso, peço desculpas"", disse a profissional.

https://g1.globo.com/rn/rio-grande-do-norte/noticia/2018/10/09/medica-do-rn-rasga-receita-apos-paciente-idoso-dizer-que-votou-em-haddad-para-presidente.ghtml",2.7857142857142856,16.0,32.0,9,3.0,3.0,3,0.001862414154347573
